用户名,评论时间,评论内容,评分,赞同数,情感
月直直,2023/4/29 12:01,"宁愿相信吴京加入BLACKPINK…

PS.电影有点太短了，全都展示得是特别大的情绪戏，没有什么简单日常。演员场场都哭，观众看得也有点累",40,11,1
??,2023/4/28 21:09,男帅女美，很有cp感。陈见夏的故事让人代入现实，李燃如同她年少的一场梦。很幸运，她能一直把梦做下去。,50,8,1
开平彭于晏,2023/4/29 22:37,【43】这就是说，看光线出品的青春爱情片，主打的就是看一个俊男靓女美摄影，加之一些小甜小虐小狗血，然后光靠氛围感就能填饱肚子，我还真挺吃这套。不过我想，这个故事完全以大女主视角去拍成长的话，兴许会更好看。@这么多年,30,5,1
Stfind,2023/4/30 6:22,逻辑有问题，剧情有问题，编剧也有问题。,20,13,0
文青是病,2023/5/10 3:44,大冬天开车窗伸手出去摸雪，我光看就冷得哆嗦。除了偶像剧谁能干这种事儿。,30,0,1
只 火,2023/5/2 14:26,感觉演员尽力了，但是编剧好像不是活在21世纪也没上过班的亚子，来不了，太老套了,10,1,0
L.Y.,2023/5/3 17:07,从林杨到李燃，这么多年,40,3,1
祝你好运,2023/4/28 20:18,很平很平,20,18,0
curiosity57,2023/5/3 8:44,拍摄手法越来越高级了，但是故事没讲好,20,1,0
逸蓝,2023/5/2 23:00,对女主的童年经历原生家庭达到了共鸣！虽然对男女主和此类爱情主题电影无感,30,0,1
奥莉安娜,2023/4/29 0:03,又一次被光线骗钱…,10,66,0
贺兰,2023/5/2 19:48,张新成为什么演了林杨还要演李燃……角色滤镜都被弄没了。还有他面部状态怎么又老又年轻，看着好奇怪。,10,6,0
没事儿少嘚嘚,2023/4/29 2:08,真的被抖音骗了…正片真是…一言难尽…啥啊,10,19,0
C,2023/4/30 12:15,第一次给国产爱情打五星,50,25,1
Leggrandpa,2023/4/30 13:25,靠亲嘴吸引来的人气，注定要被情节败光,20,7,0
嘟嘟熊之父,2023/1/22 11:09,失望至极，仅仿制出宫崎骏的皮毛。超速的运镜和充斥全片的浅焦局部特写给视觉造成极大负担，被塞满的扁平画面毫无层次重点，对巨物的迷恋更是无比陈旧的创作思路。第一幕主角二人相遇后自说自话，交流语境缺失，造成剧力的彻底坍塌，后段煽情全靠硬来，邀赏式的情节反转。一个奇异的幻想世界不应该仅由浓墨重彩和聒噪声效组成。,20,8565,0
Devileath.Y,2023/1/22 13:26,比深海饭店不存在更让人难过的，是南河曾存在,50,15795,1
chris老圈,2023/1/22 14:33,真的不如俩人一起嘎了,30,11119,1
wekasoul,2023/1/22 12:30,我愿意为美术和冲破黑暗粒子水墨组合的星空画卷给五星，但是对于抑郁患者和讨好型人格来说，自愈是需要勇气和信心的事，是在不断内耗和挣扎中让自己好过，绝不是靠别人的生命来换取自醒，梦境是美好的也是最残忍的。,50,8528,1
豆瓣路人己,2023/1/22 11:12,希望在平行时空，能看到没被过度修改的动画原貌。,30,5573,1
Jasmine_长乐,2023/1/22 11:07,大家这几天可以看看啊。用最绚丽的色彩，描绘走出灰暗的童话，中国动画真的很强，这部完全是可以拿国际级奖项的！,50,4474,1
路易_ly,2023/1/22 11:02,"醒醒吧，散场了。
还真的是有点自知之明。

乏味透顶，要是真能让我哭也算对得起这票价了。真的不适合大年初一上映，太丧了……
主创团队到底想传递什么价值观念？

跟《雄狮少年》隔了7部《大圣归来》

大失所望

球球了，不要再卷画面了，先讲个好故事吧",30,5509,1
心跳121下,2023/1/22 11:08,每一帧都是美的，故事立意很好，结尾不错。中途有些薄弱，总体推荐,40,5446,1
土卫六,2023/1/22 11:14,"叙事方式太喜欢了，似真似假的幻梦让人猜的到不是现实却又猜不到真正的现实，碎片拼接的艺术呈现很有冲击力。

无与伦比的想象力，抑郁症小女孩的被救赎之旅，电影是造梦的，这是它的可爱之处",40,5104,1
duuuuuuan,2023/1/22 14:21,用心做特效，用脚讲故事，有期待就有失望，和诈骗差不多。稍微有点阅片量的人都不会觉得惊艳，前一个小时差点睡着，故事过于单薄，人物过于简单，情节几乎没有。三星全给特效和画面。,30,3582,1
神遣我来,2023/1/22 12:07,动漫就动漫，别碰你不熟悉的领域行吗？抑郁症这个你不懂就别用这个题材，本人看过深海之后严重心理不适！我愿称最差国漫。,10,2014,0
待注销,2023/1/22 11:05,儿童版毒液+甲亢版童漠男+克苏鲁式千与千寻。聒噪，太聒噪了，无论是人物、动作、台词，还是声音、画面，都比大年初一早上的炮仗还吵。,20,4475,0
群青调普蓝,2023/1/22 11:21,"不会编剧就别编，大年初一看你叫一个小女孩晦气晦气到底你确实晦气了，我看了是真觉得晦气。看完我真的妈妈ptsd了，一个俩小时的动画电影拍的和一个2小时的宣传片一样你干嘛呢？我第一次在电影院看电影看的我如此生气。
你没有剧情只有画面也行，但你硬煽情是要干嘛？你以为最后立意硬拉上抑郁症就能拯救你那除了画面毫无剧情放内核了吗？画面是肉眼可见的贵了，你剧情呢？你内容呢？导演你自己看看你自己都说了些啥？我天我真的太生气了！！！两星只给画面！！其余的啥也不是！！！",20,3671,0
子戈,2023/1/23 13:45,"看大家都在抱怨，这个春节档电影越来越像剧本杀。《深海》就是个典型的哭本逻辑，前面一套叙事，后面倒转成另一套叙事，让大家恍然大悟的同时，颇受感动。这个剧作模式确实不高明。
实际上，倒不是电影越来越像剧本杀，而是电影这么多年为自己树立起来的媒介壁垒，随着其他媒介的发展（如游戏、剧本杀、电视剧），不断被拆除。
那么越是这个时候，电影人越需要反思，什么才是电影没法被取代的体验。也正是于此，我愿意肯定这部《深海》。
它其实就是还原到了一种纯粹的视听冲击力，如漩涡一般，把人卷进它营造的世界，去切身体会一种痛苦，以及微不足道的救赎。
我尤其喜欢破次元壁的那一幕，一边是母亲的呼唤，一边是南河沉入海底，主人公竟然背离了母亲，冲向了南河。因为比起那个虚幻的希望，眼前的陌生的善意，更可依靠。",40,3792,1
ブラシカ,2023/1/26 15:47,我，抑郁症，掉海里了，救我的人死了，我开心了，那人是个小丑。,30,2741,1
sarah,2023/1/22 11:07,"大年初一第一刀
本来到中间很困的，但是架不住有个好底啊
后半个小时哭的稀里哗啦
南河！",40,3115,1
花式抖腿冠军,2023/1/22 21:38,如坐针毡，如芒刺背，如梗在喉。今天你们五星鼓励它的情怀和特效，未来就会有无数部只有画面没有剧情逻辑的PPT式的动漫。如果这是你们想要的，就尽情打五星吧,10,1843,0
史蒂夫,2023/1/23 5:38,故事和设定都还没讲清楚讲明白，就一昧的去向观众输出视效、输出情绪，又再用这薄弱的情绪去营造大场面，到最后在深海之眼歇斯底里的努力的时候，我都不禁在想他们到底在为了一个什么东西在前进？没错，整部片就是这样，不知道是为了什么而推进剧情，它构造了一个只浮于表面根本立不住的世界，然后用了爱丽丝梦游仙境或千与千寻一般闯入异世界冒险的故事架构，去塑造这个所谓的深海故事。,30,2369,1
瞎猫,2023/1/23 18:56,画面真的很美，但是对我来说最震撼的还是“醒醒吧，别睡了”。妈的你是怎么知道我睡着了………,30,2028,1
Juice,2023/1/22 11:07,到了这个地步，还有什么好说的,50,3056,1
啊？,2023/1/24 18:24,为盘醋包了顿饺子,30,1834,1
Pluto‘s,2023/1/22 11:02,愿每个走过长夜的人终将等到一束光。,50,2786,1
空瓶的梦想,2023/1/22 12:40,看前超期待，看后只想破口大骂！！！无病呻吟，除了画面一无是处，看到最后，画面也有些审美疲劳，叙事稀烂，老套的剧情，女主要死自己死好吧！！！最后，希望所有的解脱都来自于自救，来自于自己的豁然开朗,10,1506,0
花与爱丽斯,2023/1/27 22:38,能理解说不喜欢的，但是说看到半路离场的，突然觉得，对深海不耐烦的看客，就像对小孩的痛苦不耐烦的成年人。,50,2348,1
momo,2023/1/22 21:55,毫无逻辑的剧情，导演之前暗示被广电删减，就这垃圾的剧情，不剪也不会帮你屎上雕花的。强行煽情，仿佛掐着我的脸说：给我哭，必须给我哭。不要再说熬过前大段，结尾才是精华这种屁话了，凭什么要硬坐一个多小时，看你的结尾十分钟啊。还有那丑的要死的男主，真是辣眼睛。既然宣发成天卖惨，那就祝你越卖越惨吧。,10,1152,0
像风走了八千里,2023/1/22 11:05,要特效有特效，要剧情有特效,20,3125,0
鸡排饭加个蛋,2023/1/24 21:32,孩子哭的一塌糊涂，即使回家了还在问我参宿冲破的那块布为什么能把她的脸给割破了。她确实没看懂，但是她的反应却告诉我，当大人们依旧吹毛求疵地点评着单薄的剧情和人设的时候，田晓鹏却用那漫天绚烂的色彩飞扬，轻巧地跳过了成人世界，触及到了一颗不谙世事的心灵最柔软的部分，这其实就够了。,40,1823,1
再见了贝托尔特,2023/1/23 15:36,田晓鹏你是不是觉得自己特别懂抑郁症？,20,1779,0
鲛岛力,2023/1/25 18:30,顶级折磨??,10,670,0
区天瑞LEO,2023/1/22 21:09,"如果参宿死了，那这部动画将是封神一般存在。可惜根本容不下这样的结局。
深海大饭店没存在过，但是南河存在过。他是一个小丑，他会给参宿讲笑话逗她笑：从前有一只白色的小海豹，它很爱笑。我问他，小海豹小海豹你为什么总是笑呀？小海豹回答说：船长，我是萨摩耶呀！
好美好美好美，美到我一伸手好像就能抓到面前的彩色鱼儿和水母。电影画面之所以这么美是因为现实是灰暗的，那么人生本来就是没有意义的。",50,1643,1
你月经姥姥,2023/2/4 13:36,《深海》导演因看到母亲救女儿而亡的新闻启发灵感，却拍出这部母亲抛弃女儿，女儿被陌生恶臭男人拯救的故事。就问导演，如果你有女儿，你死了，你放心你女儿被一个陌生恶臭大叔拯救？！现实中明明是母亲的不放弃让女儿活下去，你受启发编故事偏偏要塑造了一个抛弃女儿的母亲，哪怕你一开始就让妈死了都好点吧。真几掰恶心 ！女人就是这样永远被泼脏水！,10,355,0
刈舌菌,2023/1/28 16:53,你说一个抑郁症 要有个人因为救自己死了 那不应该更抑郁了吗,30,1610,1
花觉,2023/1/22 18:17,剧情啊剧情，你就像影片里的大海，全都是水。对抑郁症的理解就像，影片里的鸭子游泳圈光浮于水面上了,30,1335,1
宝烦烦,2023/1/22 11:11,"大年初一大早看这个，艾玛，给我哭得。在哭抽的间隙挣扎着爬起来说：特别好！五星推荐。这确实是一个关于救赎的故事。
真好。",50,1483,1
纯子??,2023/1/22 21:06,"对我而言全片最想哭的地方好像和大家不太一样 最戳我的地方是：南河一个黑色剪影 清瘦的身材长发飘零  面向着家乡的原野  天空处粒子水墨特效涌动  好像梵高的《星月夜》  那一刻真的把我美哭了  人果然是为某一瞬间而活的。
这或许就是动画制作的意义 ！",50,1270,1
小居头,2023/1/22 11:20,一句话故事概括：一个陌生人牺牲自我，帮助小姑娘笑面人生，重塑自我的故事。这句话看着是不是感觉有点拧巴？就是如此，这种拧巴也让这部电影缺少了一些底层逻辑。电影画面无与伦比，同时有笑点有泪点，当然这种泪点你先需要克服电影中的那种拧巴感，观影过程中会不自觉让你觉得似曾相识，来自《千与千寻》的相似感。过年选电影的话这部电影可以一看，家有小孩亦可一起“食用”，只不过我非常不喜欢电影的3d，流浪地球都放弃3d了，我是始终不明白一部动画片为啥非要3d，画面黑黢黢的，有部分场景看得都快斗眼了，要是改成2d，我对它的评价还能再更高点，7分片吧。,40,1417,1
扭扭,2023/1/27 1:12,"原本不打算特意来打分，但这个分数和票房我真的意难平，加上还有很多尬黑甚至嘲笑导演的，看得我很难受，不想看他们乱刀杀死工匠精神和创作初心，就算是发点微弱声音也好，那就把pyq的观感搬过来吧——
前半部我的状态be like：画面太美了，视觉影像信息量好大，剧情啥玩意，我看不懂。后半段：（……戴着口罩哭得喘不过气
出影院后基友和我都不说话，半晌基友问我：你还好吗？我“不好”俩字还没说完，眼泪又扑簌簌掉了下来，完全不敢回想剧情，不然我俩怕是要在电影院门口抱头哭会儿了。
我不会安利这部《深海》，这是给有缘人看的故事。如果你懂它，那么它自然会治愈你，给你巨大的震撼和力量，就像走出困顿后一个鼓励的拥抱，又或是源源不断的温柔指引。",50,787,1
