用户名,评论时间,评论内容,评分,赞同数,情感
大宝魚,2023/5/2 19:23,易小星就像那种最爱蹭流量的营销号小编，今天看到年轻人整顿职场火了，明天刷到货车司机吃饭视频爆了，后天逛到游戏害人的话题有流量了，就把它们一股脑的塞到一部电影里面，也不管最核心的拜见岳父大人的故事有没有讲好，总之先把话题度拉满再说。一部表面上反映年轻人拒绝说教的电影里面居然安排了那么多说教的段落，再加上两位年轻主角一个人设毫不讨喜一个毫无存在感，看得真是让人着急上火脚趾抠地，易小星是对年轻人有什么误解吗，他难道觉得我们会喜欢这种又说教又算计年轻演员又无演技的春晚小品式电影吗。另外真想告诉韩寒没有沈腾的飞驰人生啥也不是，没必要把所有片子都搞成飞驰人生2，观众真的不爱看。,10,54,0
我是尾号2473,2023/4/29 0:01,还是一部故事给段子让位的小品电影…甚至都不是一部电影…是一个连续情景剧。,20,90,0
Cartman,2023/4/29 17:21,我错了，我不该来看这个大烂片…,10,233,0
白,2023/4/30 11:57,太好看了太好看了太好看了重要的事情说 三遍 本来就很喜欢公路电影  乔杉??范丞丞??马丽??张婧怡这组合也是意想不到的和谐很搭   看完后真的心情都好了  推荐推荐,50,89,1
obiwon,2023/5/5 14:25,这种只会靠卖“蠢”来制造笑料的“公路喜剧”，简直是在侮辱公路喜剧！,20,17,0
mdr skywalker,2023/5/2 14:23,相比大鹏的进步，易小星依然在拍自己的小品段子集。（5/10）,20,11,0
该南,2023/4/29 5:21,客观实话，导演很牛，第一次get到范cc的片。。不好笑你回来打我,50,114,1
居无间,2023/4/28 22:39,不断降低主角智商，以此为核心制造离谱的笑料。能看出主创的用力，但观影过程就是非常膈应。影片比较大的问题是，一切都围绕着制造咯吱人的笑料展开，不惜丢掉人物。明明是个现实题材，但片中的人物几乎都是悬浮的造作的，根本立不起来，除了乔衫饰演的岳父。,20,104,0
嫩只猪猪,2023/4/28 22:16,烂片标配易小星，范丞丞，乔杉……我还是太天真。,10,198,0
霜霜霜霜橙,2023/4/29 15:14,强行煽 没必要 一股爹味,10,157,0
晚不安,2023/4/30 0:48,《万万没想到》是屌丝向主流的妥协乃至谄媚，《沐浴之王》是对东北文化近乎无条件的臣服，到《人生路不熟》终于开始与开心麻花系合流——一个导演完全丧失自己的初衷和理想还是蛮可怕的。起码大鹏的喜剧在尝试对现实议题进行相对具体与深入的呈现，易小星则彻底满足于一些隔靴搔痒的刻板笑料，为年轻人搭建起一套伪反抗主义的图景，最后再进行一番近乎粗暴的情感绑架。无论喜剧技法还是创作理念都是过时乃至不堪的，这时候还挺庆幸白客现在已经脱离老友自由发展了。,10,88,0
迷蟲朋克,2023/4/28 22:59,"看完冷静了两个小时平复心情，然后洗澡的时候马丽老师那张充满神性的脸就在我脑海中无限放大（凝视）......救命我真的笑到快yue过去了，，我们厅周围几圈笑到中间已经完全没有形象了，都是着嗓子爆笑！因为完全不是靠梗，是这几个人随便说两句都笑鼠hhhh到后面乔杉头一转过来还没张口我就已经嘎出声！（好在不止我一个人笑点低）范丞丞真是我没有看错，他整个人的气质就是伪废柴养成系的主角脸！没有任何偶像包袱，给岳父倒茶，被小孩嫌弃，跟仪酱相处每一个部分都超级贴合角色，甚至比上次看他在恐怖片里演得更真实有魅力。
噢对！这是我第四次在影院看张婧仪啦><台词进步很多，中气足，脸蛋依旧那么漂亮。另外请导演把小情侣密室逃脱、洗狗狗、戴毛绒帽约会的恋爱片段放出来啊啊啊！你俩直接拍一部爱情番外又是另一种爆甜......",50,210,1
呵,2023/4/28 21:11,笑补货了家人们，万一帆灰溜溜的滚回车站的时候还有bgm大爷给他外放音乐，好心酸又好好笑啊哈哈哈,50,227,1
抖抖小鸡腿,2023/5/1 17:20,有人能给我报销电影票钱嘛？我想看喜剧不是看sb犯蠢啊，泰囧带起的喜剧这两年已经被嚯嚯的跟爱情电影一样成诈骗电影了，马丽沈腾成了喜剧电影幌子了。。。,10,46,0
夏夏,2023/5/2 0:19,看了电影 参加了映后见面会  笑点很密集 好笑的地方真的很好笑 现场观众反应很好 有笑有泪 剧情略简单吧 不笑的时候 有点容易出戏 但以货车司机为切入点 题材很新颖 选角到位   乔杉的现场反应很好 值得看吧,30,4,1
灬立花丶泷,2023/5/1 19:06,截止到现在院线看到的最烂的一部，全程喊口号加笑点尴尬，跟《保你平安》差了十万八千里。纯纯坐牢100分钟,10,54,0
肖战壁虎,2023/4/28 23:04,没笑没泪  和春晚小品一样尴尬抠脚,10,113,0
Dracarys,2023/4/30 20:36,厌蠢症和尴尬症犯了……完全笑不出来，喜剧片还是给喜剧演员演吧,10,101,0
,2023/4/30 23:13,"第一次觉得张婧仪的演技如此尴尬……(虽然她也没演过多少戏)
看完这部电影，没有什么感受，就好像没看过一样。题材和主旨很奇怪，太混杂。",20,70,0
AL Rorschach,2023/4/28 20:54,很好笑啊，本来这个班底不是很有期待，但是没想到居然这么大惊喜，不错的喜剧片,40,213,1
凭山不相逢,2023/4/28 20:08,除了马丽和张婧仪演的那个角色，感觉就没有正常人。万一帆那个智商一路惹事，看着人心烦，剧本就是一些低级的没什么内涵的巧合。乔杉演的那个角色，也有大病，打电话给公司说什么是岳父的时候我都快窒息了。,10,133,0
该南,2023/4/29 5:21,客观实话，导演很牛，第一次get到范cc的片。。不好笑你回来打我,50,114,1
西楼尘,2023/5/1 17:43,父亲会有一天发现，无论自己多么跋扈，只是不想女儿受伤害。男孩会有一天发现，无论自己多怕老虎，心中都会住着一只野兽。拥有父亲的身份是一种快乐，学会对父亲的身份放手才是一种修行。没有哪根绳子可以保护你，能保护你的只有自己。人生的路，就算导航失灵走了岔路，只要做正确的事，终会走回正途。,0,9,0
迷蟲朋克,2023/4/28 22:59,"看完冷静了两个小时平复心情，然后洗澡的时候马丽老师那张充满神性的脸就在我脑海中无限放大（凝视）......救命我真的笑到快yue过去了，，我们厅周围几圈笑到中间已经完全没有形象了，都是着嗓子爆笑！因为完全不是靠梗，是这几个人随便说两句都笑鼠hhhh到后面乔杉头一转过来还没张口我就已经嘎出声！（好在不止我一个人笑点低）范丞丞真是我没有看错，他整个人的气质就是伪废柴养成系的主角脸！没有任何偶像包袱，给岳父倒茶，被小孩嫌弃，跟仪酱相处每一个部分都超级贴合角色，甚至比上次看他在恐怖片里演得更真实有魅力。
噢对！这是我第四次在影院看张婧仪啦><台词进步很多，中气足，脸蛋依旧那么漂亮。另外请导演把小情侣密室逃脱、洗狗狗、戴毛绒帽约会的恋爱片段放出来啊啊啊！你俩直接拍一部爱情番外又是另一种爆甜......",50,210,1
小仓流流流,2023/5/3 13:30,张婧仪好美但是台词过于生硬，范丞丞还行，但是最自然的还是乔杉马丽，anyway，笑得挺开心，所以给四星,40,22,1
,2023/4/30 23:13,"第一次觉得张婧仪的演技如此尴尬……(虽然她也没演过多少戏)
看完这部电影，没有什么感受，就好像没看过一样。题材和主旨很奇怪，太混杂。",20,70,0
豆友207087634,2023/4/29 6:43,比叫兽更拉的是逃税范的弟弟,10,126,0
????????????,2023/5/1 19:33,挺好的，创下了一整部电影看完都没笑一次的纪录,10,25,0
世界需要我。,2023/4/29 13:32,MD，低级的喜剧手段,10,119,0
啾啾糖,2023/5/1 10:19,不好看，就是一些段子拼接，现在的喜剧都是咋回事啊,10,25,0
小小小纳,2023/5/2 7:43,就乐一乐，感觉散的我捧都捧不起来,20,18,0
Ber_雪碧,2023/4/28 21:17,“小白兔”游戏工程师万一帆身上有着多重标签，性格、职业、为人处事…均能从不同层次引人共情。这一角色让人不禁想起当年的王大锤，同样是“饱经风霜”，只等翻身之日。影片笑点很满，以公路片的形式串联起年轻人在恋爱中、在职场上、在家庭里遇到的种种难题和烦心事，并对“油耗子”这一社会现象进行了揭露和批判。当张婧仪饰演的女儿对父亲说出那句“一直以来我都不是怕你，而是我在意你”的时候，可能大多数女性都会被打动。在一部喜剧中有如此难得真情流露时刻，确实是意料之外。受制于公路片的叙事模式，影片的串联感较强，但贵在流畅。,40,198,1
内陆飞鱼,2023/4/30 23:00,乔杉、马丽都演岳父岳母了……,40,16,1
江南,2023/4/28 22:18,烂gag大集合。以及由于走进影院前完全没看影片介绍，看的时候一直只觉得又是哪里来的路人脸小鲜肉能找这么些老戏骨来抬咖，看到最后婚礼那段才反应过来啊呀这是fcc啊！？,10,100,0
子戈,2023/5/7 9:28,"易小星有进步，虽然还是段子拼盘电影，但段子数量明显减少了。可副作用是，当段子不再密集时，就更暴露了他不会讲故事的弱点。

从现场效果看，倒不妨事。毕竟大家已经被短视频训练得很好了，一个段子接着一个段子，哪怕再前言不搭后语、再转折生硬，也不怕，只要节奏不掉，就能跟着看下来，跟着一会笑一会哭。

这种短视频节奏的电影，已经成了一种中国式类型片。前有开心麻花，后有……亭东影业——看看他们这几年的片单，就知道，我没在开玩笑。",20,3,0
与君,2023/4/30 13:24,尬得很...像是网络段子大杂烩,10,128,0
HarperDie,2023/4/28 21:53,两星半。还是易小星的老问题，不错的喜剧观感在一些下三路的段子堆叠后，让人瞬间抽离出情景，便再难融入其中。范丞丞真是每次都有进步。,20,59,0
momo,2023/4/30 22:43,恶意打低分的真的离谱了，高潮的地方我不太喜欢，但是总体是可以上7.5的，笑点非常多也不低俗，乔杉马丽不用说了特别出彩，两位年轻演员演的也还可以，很喜欢结尾，各自都要过好各自的生活,40,99,1
呵,2023/4/28 21:11,笑补货了家人们，万一帆灰溜溜的滚回车站的时候还有bgm大爷给他外放音乐，好心酸又好好笑啊哈哈哈,50,227,1
哈哈哈哈哈,2023/5/5 18:20,在犹豫给两星还是三星，最后被仪美到了加一星吧。一个非常男的电影，马丽张婧仪很好的女演员几乎没有任何发挥的余地。整个电影乱七八糟主旨混乱，煽情非常之尴尬，一堆口号的堆砌,30,6,1
神经病庄十三,2023/4/28 21:59,看到四个主演的名字还担心是烂片，不过五一档确实没什么可看的。看完还是挺惊喜的，结构完整带有笑点，也没有引人不适的地方，是一部很成熟的商业片。只不过全程我一直在担心，这一路得赔多少钱啊，大概只有我这种穷鬼才会关心这么现实的问题。,30,83,1
好好地,2023/4/30 22:33,马丽负责笑点，尹正负责演技，这事你说有多邪门。今天有被这位爱豆丑到。隔壁迟到的哥们儿指着银幕上的张婧仪大声跟他女朋友说，“周也长挺好看啊！”一星半。,20,12,0
看影人生,2023/5/2 7:46,怎么说呢….嗯….. 我尴尬癌都犯了??,20,31,0
.,2023/5/2 7:58,为了搞笑而搞笑,20,23,0
影志,2023/4/29 10:54,乔杉的“人生路”与范丞丞的“不熟”。马丽和乔杉贡献了很多自带BGM笑点，“怎么滴，想亲叔叔啊？” 范丞丞和乔杉的插科打诨，比年轻男女主更有火花。“霍梅梅，我这些年把谁霍霍没了？”马丽的台词和走位，非她莫属。属于《夏洛特烦恼》式的亲民喜剧，《拜见岳父岳母》般的家庭欢闹剧，包袱抖的可肆无忌惮、没心没肺的笑，看完后最大印象是“我是野鸡”深入人心、挥之不去…??（3.5星吧，叫兽不能太骄傲）,40,99,1
DAWN,2023/4/28 21:15,大车司机这样题材，加上“油耗子”没想过会变成喜剧的题材。还是觉得易小星导演有其观察的点在。乔杉一如既往的承担了重要的喜剧角色，聊天中也觉得是个很有魅力的人！,30,146,1
toni rakkaen～,2023/4/29 1:11,完成度很不错的喜剧电影，水准在我预期之上，是时候对范丞丞刷新一下印象了,50,144,1
Corosh,2023/4/28 23:02,本来去了北京看首映，后来种种原因并没有看全，今天终于完整的看了全片。剧情完整的公路片加爱情元素，笑点挺多的，放映的时候确实很多地方大家都不停的在笑。还有很多意想不到的彩蛋吧，比如叫兽客串，范丞丞的经纪人客串。片子节奏很好，不说教很流畅！打工人那段真的爽！对的就是对的要坚持的立意真的不错！希望所有人都能坚持对的事！范丞丞演技再提升点吧，台词可以再练练。,50,155,1
